question_id,group_question_id,question_text,correct_answer,ans_1,ans_2,ans_3,ans_4
test7_190,test7_part7_13,What is true about Ms. Turner’s tour group?,2,(A)It will arrive 20 minutes early.,(B)It will be combined with another.,(C)It will take the first tour of the day.,(D) It will include children younger than 10.
test7_191,test7_part7_14,What is the main topic of the article?,4,(A)Introduction of new traffic rules,(B)Nominations for city council,(C)Creation of more sidewalks,(D)Upcoming construction work
test7_192,test7_part7_14,What is implied about Mr. Houston?,3,(A)He suggested that the work be delayed by a month.,(B)He wrote an article about the city’s proposed plans.,(C)He worries that a city project will harm his business.,(D)He supports the efforts to make some improvements.
test7_193,test7_part7_14,Where is Houston Electronics located?,1,(A)On Kincaid Avenue,(B)On Palin Drive,(C)On Denton Parkway,(D)On Cardin Street
test7_194,test7_part7_14,What is Ms. Walker asked to do?,4,(A)Design a promotional sign,(B)Modify a construction schedule,(C)Arrange alternate parking options,(D)Contact another department in the company
test7_195,test7_part7_14,What is Nicholas Dow’s position?,3,(A)Newspaper journalist,(B)Construction worker,(C)Government official,(D)Promotions manager
test7_196,test7_part7_15,What is indicated about HDA Broadcasting?,2,(A)Its memberships can be canceled at any time.,(B)It has an Internet-based store.,(C)It sponsors four events per year.,(D)It sends out weekly e-mails.
test7_197,test7_part7_15,What is Ms. Potter’s membership level?,3,(A)Individual,(B)Family,(C)Supporter,(D)Sponsor
test7_198,test7_part7_15,"In the letter, the word “network” in paragraph 1 is closest in meaning to",2,(A)community,(B)station,(C)grid,(D)structure
test7_199,test7_part7_15,What does Ms. Potter suggest about the HDA Broadcasting membership?,4,(A)It could add another membership level.,(B)It is appropriately priced for the benefits provided.,(C)It should offer an online renewal option.,(D)Its monthly publication is educational.
test7_200,test7_part7_15,What item did Ms. Potter ask to be sent?,2,(A)An event pass,(B)A membership card,(C)A discount coupon,(D)A renewal notification
